TIMESTAMP,CONTAINER_ID,NAME,CPU_USAGE,MEM_USAGE,MEM_LIMIT,NET_I_O,BLOCK_I_O,PIDS
2025-11-12 13:31:48,d91603b65ef5,drone_ros_dev,0.00%,14.88MiB / 31.19GiB,0B / 0B,1.9MB / 2.13MB,5
2025-11-12 13:31:48,a095b2df50f2,grafana_tello,0.54%,286.9MiB / 31.19GiB,22.3MB / 6.66MB,214MB / 78.2MB,19
2025-11-12 13:31:48,41c69b1e95b5,influxdb_tello,0.04%,57.26MiB / 31.19GiB,2.44MB / 469kB,2.27MB / 11.6MB,17
2025-11-12 13:31:55,d91603b65ef5,drone_ros_dev,52.74%,92MiB / 31.19GiB,0B / 0B,1.9MB / 2.13MB,26
2025-11-12 13:31:55,a095b2df50f2,grafana_tello,0.33%,286.7MiB / 31.19GiB,22.3MB / 6.66MB,214MB / 78.2MB,19
2025-11-12 13:31:55,41c69b1e95b5,influxdb_tello,0.09%,57.26MiB / 31.19GiB,2.44MB / 469kB,2.27MB / 11.6MB,17
2025-11-12 13:32:03,d91603b65ef5,drone_ros_dev,64.18%,124.7MiB / 31.19GiB,0B / 0B,1.9MB / 2.13MB,39
2025-11-12 13:32:03,a095b2df50f2,grafana_tello,0.28%,286.7MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:32:03,41c69b1e95b5,influxdb_tello,0.03%,57.26MiB / 31.19GiB,2.44MB / 469kB,2.27MB / 11.6MB,17
2025-11-12 13:32:10,d91603b65ef5,drone_ros_dev,48.56%,121.6MiB / 31.19GiB,0B / 0B,1.9MB / 2.13MB,39
2025-11-12 13:32:10,a095b2df50f2,grafana_tello,0.41%,286.9MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:32:10,41c69b1e95b5,influxdb_tello,0.04%,57.26MiB / 31.19GiB,2.44MB / 469kB,2.27MB / 11.6MB,17
2025-11-12 13:32:18,d91603b65ef5,drone_ros_dev,71.89%,153MiB / 31.19GiB,0B / 0B,1.9MB / 2.13MB,43
2025-11-12 13:32:18,a095b2df50f2,grafana_tello,0.36%,286.9MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:32:18,41c69b1e95b5,influxdb_tello,0.03%,57.26MiB / 31.19GiB,2.45MB / 469kB,2.27MB / 11.6MB,17
2025-11-12 13:32:25,d91603b65ef5,drone_ros_dev,57.60%,188.2MiB / 31.19GiB,0B / 0B,1.9MB / 2.15MB,57
2025-11-12 13:32:25,a095b2df50f2,grafana_tello,0.28%,286.9MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:32:25,41c69b1e95b5,influxdb_tello,0.03%,57.26MiB / 31.19GiB,2.46MB / 471kB,2.27MB / 11.6MB,17
2025-11-12 13:32:33,d91603b65ef5,drone_ros_dev,60.23%,195.2MiB / 31.19GiB,0B / 0B,1.9MB / 2.15MB,57
2025-11-12 13:32:33,a095b2df50f2,grafana_tello,0.20%,286.9MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:32:33,41c69b1e95b5,influxdb_tello,0.50%,57.51MiB / 31.19GiB,2.47MB / 474kB,2.27MB / 11.7MB,17
2025-11-12 13:32:40,d91603b65ef5,drone_ros_dev,55.78%,195.1MiB / 31.19GiB,0B / 0B,1.9MB / 2.17MB,57
2025-11-12 13:32:40,a095b2df50f2,grafana_tello,0.29%,286.9MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:32:40,41c69b1e95b5,influxdb_tello,0.33%,57.26MiB / 31.19GiB,2.47MB / 475kB,2.27MB / 11.7MB,17
2025-11-12 13:32:48,d91603b65ef5,drone_ros_dev,56.03%,244.6MiB / 31.19GiB,0B / 0B,1.9MB / 2.19MB,75
2025-11-12 13:32:48,a095b2df50f2,grafana_tello,0.17%,286.9MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:32:48,41c69b1e95b5,influxdb_tello,0.06%,57.26MiB / 31.19GiB,2.49MB / 478kB,2.27MB / 11.8MB,17
2025-11-12 13:32:56,d91603b65ef5,drone_ros_dev,65.10%,244.9MiB / 31.19GiB,0B / 0B,1.9MB / 2.21MB,75
2025-11-12 13:32:56,a095b2df50f2,grafana_tello,0.16%,286.9MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:32:56,41c69b1e95b5,influxdb_tello,0.02%,57.26MiB / 31.19GiB,2.5MB / 479kB,2.27MB / 11.8MB,17
2025-11-12 13:33:03,d91603b65ef5,drone_ros_dev,60.21%,238.2MiB / 31.19GiB,0B / 0B,1.9MB / 2.22MB,75
2025-11-12 13:33:03,a095b2df50f2,grafana_tello,0.30%,286.9MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:33:03,41c69b1e95b5,influxdb_tello,0.14%,57.26MiB / 31.19GiB,2.51MB / 482kB,2.27MB / 11.8MB,17
2025-11-12 13:33:11,d91603b65ef5,drone_ros_dev,135.32%,380.2MiB / 31.19GiB,0B / 0B,1.9MB / 2.24MB,106
2025-11-12 13:33:11,a095b2df50f2,grafana_tello,0.30%,286.7MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:33:11,41c69b1e95b5,influxdb_tello,0.05%,57.26MiB / 31.19GiB,2.52MB / 484kB,2.27MB / 11.9MB,17
2025-11-12 13:33:18,d91603b65ef5,drone_ros_dev,121.47%,385.2MiB / 31.19GiB,0B / 0B,1.9MB / 2.27MB,106
2025-11-12 13:33:18,a095b2df50f2,grafana_tello,0.28%,286.7MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:33:18,41c69b1e95b5,influxdb_tello,0.83%,57.26MiB / 31.19GiB,2.53MB / 486kB,2.27MB / 11.9MB,17
2025-11-12 13:33:26,d91603b65ef5,drone_ros_dev,121.42%,378.2MiB / 31.19GiB,0B / 0B,1.9MB / 2.29MB,106
2025-11-12 13:33:26,a095b2df50f2,grafana_tello,0.17%,286.7MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:33:26,41c69b1e95b5,influxdb_tello,0.03%,57.26MiB / 31.19GiB,2.54MB / 488kB,2.27MB / 12MB,17
2025-11-12 13:33:33,d91603b65ef5,drone_ros_dev,113.08%,378.3MiB / 31.19GiB,0B / 0B,1.9MB / 2.3MB,106
2025-11-12 13:33:33,a095b2df50f2,grafana_tello,0.17%,286.7MiB / 31.19GiB,22.3MB / 6.67MB,214MB / 78.2MB,19
2025-11-12 13:33:33,41c69b1e95b5,influxdb_tello,0.19%,57.26MiB / 31.19GiB,2.55MB / 490kB,2.27MB / 12MB,17
2025-11-12 13:33:41,d91603b65ef5,drone_ros_dev,110.97%,378.1MiB / 31.19GiB,0B / 0B,1.9MB / 2.32MB,106
2025-11-12 13:33:41,a095b2df50f2,grafana_tello,0.17%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:33:41,41c69b1e95b5,influxdb_tello,0.02%,57.3MiB / 31.19GiB,2.57MB / 493kB,2.27MB / 12.1MB,17
2025-11-12 13:33:48,d91603b65ef5,drone_ros_dev,130.67%,385.4MiB / 31.19GiB,0B / 0B,1.9MB / 2.33MB,106
2025-11-12 13:33:48,a095b2df50f2,grafana_tello,0.35%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:33:48,41c69b1e95b5,influxdb_tello,0.39%,57.67MiB / 31.19GiB,2.58MB / 495kB,2.27MB / 12.1MB,17
2025-11-12 13:33:56,d91603b65ef5,drone_ros_dev,120.79%,385.1MiB / 31.19GiB,0B / 0B,1.9MB / 2.35MB,106
2025-11-12 13:33:56,a095b2df50f2,grafana_tello,0.27%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:33:56,41c69b1e95b5,influxdb_tello,0.02%,58.09MiB / 31.19GiB,2.59MB / 497kB,2.27MB / 12.2MB,17
2025-11-12 13:34:03,d91603b65ef5,drone_ros_dev,94.48%,384.8MiB / 31.19GiB,0B / 0B,1.9MB / 2.36MB,106
2025-11-12 13:34:03,a095b2df50f2,grafana_tello,0.19%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:34:03,41c69b1e95b5,influxdb_tello,0.11%,58.69MiB / 31.19GiB,2.6MB / 499kB,2.27MB / 12.2MB,17
2025-11-12 13:34:11,d91603b65ef5,drone_ros_dev,99.38%,378.4MiB / 31.19GiB,0B / 0B,1.9MB / 2.39MB,106
2025-11-12 13:34:11,a095b2df50f2,grafana_tello,0.21%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:34:11,41c69b1e95b5,influxdb_tello,0.41%,59.4MiB / 31.19GiB,2.61MB / 502kB,2.27MB / 12.3MB,17
2025-11-12 13:34:18,d91603b65ef5,drone_ros_dev,114.33%,385.6MiB / 31.19GiB,0B / 0B,1.9MB / 2.41MB,106
2025-11-12 13:34:18,a095b2df50f2,grafana_tello,6.18%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:34:18,41c69b1e95b5,influxdb_tello,0.39%,59.95MiB / 31.19GiB,2.62MB / 504kB,2.27MB / 12.3MB,17
2025-11-12 13:34:26,d91603b65ef5,drone_ros_dev,116.14%,378.7MiB / 31.19GiB,0B / 0B,1.9MB / 2.42MB,106
2025-11-12 13:34:26,a095b2df50f2,grafana_tello,0.26%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:34:26,41c69b1e95b5,influxdb_tello,0.03%,60.64MiB / 31.19GiB,2.64MB / 506kB,2.27MB / 12.4MB,17
2025-11-12 13:34:33,d91603b65ef5,drone_ros_dev,131.78%,385.2MiB / 31.19GiB,0B / 0B,1.9MB / 2.43MB,106
2025-11-12 13:34:33,a095b2df50f2,grafana_tello,0.19%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:34:33,41c69b1e95b5,influxdb_tello,0.36%,61.06MiB / 31.19GiB,2.65MB / 508kB,2.27MB / 12.4MB,17
2025-11-12 13:34:41,d91603b65ef5,drone_ros_dev,187.50%,509.3MiB / 31.19GiB,0B / 0B,2.94MB / 2.45MB,137
2025-11-12 13:34:41,a095b2df50f2,grafana_tello,0.18%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:34:41,41c69b1e95b5,influxdb_tello,0.37%,61.69MiB / 31.19GiB,2.66MB / 511kB,2.27MB / 12.5MB,17
2025-11-12 13:34:49,d91603b65ef5,drone_ros_dev,183.03%,512.7MiB / 31.19GiB,0B / 0B,2.94MB / 2.47MB,137
2025-11-12 13:34:49,a095b2df50f2,grafana_tello,0.19%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:34:49,41c69b1e95b5,influxdb_tello,0.37%,62.2MiB / 31.19GiB,2.67MB / 512kB,2.27MB / 12.5MB,17
2025-11-12 13:34:56,d91603b65ef5,drone_ros_dev,190.38%,506.5MiB / 31.19GiB,0B / 0B,2.94MB / 2.48MB,137
2025-11-12 13:34:56,a095b2df50f2,grafana_tello,0.18%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:34:56,41c69b1e95b5,influxdb_tello,0.02%,62.36MiB / 31.19GiB,2.69MB / 515kB,2.27MB / 12.6MB,17
2025-11-12 13:35:04,d91603b65ef5,drone_ros_dev,187.96%,513.5MiB / 31.19GiB,0B / 0B,2.94MB / 2.5MB,137
2025-11-12 13:35:04,a095b2df50f2,grafana_tello,0.20%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:35:04,41c69b1e95b5,influxdb_tello,0.41%,62.39MiB / 31.19GiB,2.7MB / 517kB,2.27MB / 12.6MB,17
2025-11-12 13:35:11,d91603b65ef5,drone_ros_dev,187.63%,506.1MiB / 31.19GiB,0B / 0B,2.94MB / 2.53MB,137
2025-11-12 13:35:11,a095b2df50f2,grafana_tello,0.19%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:35:11,41c69b1e95b5,influxdb_tello,0.03%,62.43MiB / 31.19GiB,2.71MB / 519kB,2.27MB / 12.7MB,17
2025-11-12 13:35:19,d91603b65ef5,drone_ros_dev,187.11%,512.7MiB / 31.19GiB,0B / 0B,2.94MB / 2.55MB,137
2025-11-12 13:35:19,a095b2df50f2,grafana_tello,0.17%,286.7MiB / 31.19GiB,22.4MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:35:19,41c69b1e95b5,influxdb_tello,0.38%,62.5MiB / 31.19GiB,2.73MB / 521kB,2.27MB / 12.7MB,17
2025-11-12 13:35:26,d91603b65ef5,drone_ros_dev,183.91%,506.6MiB / 31.19GiB,0B / 0B,2.94MB / 2.56MB,137
2025-11-12 13:35:26,a095b2df50f2,grafana_tello,0.15%,286.7MiB / 31.19GiB,22.5MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:35:26,41c69b1e95b5,influxdb_tello,0.02%,62.51MiB / 31.19GiB,2.74MB / 523kB,2.27MB / 12.8MB,17
2025-11-12 13:35:34,d91603b65ef5,drone_ros_dev,176.57%,506.4MiB / 31.19GiB,0B / 0B,2.94MB / 2.57MB,137
2025-11-12 13:35:34,a095b2df50f2,grafana_tello,0.14%,286.7MiB / 31.19GiB,22.5MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:35:34,41c69b1e95b5,influxdb_tello,0.03%,62.52MiB / 31.19GiB,2.75MB / 525kB,2.27MB / 12.8MB,17
2025-11-12 13:35:41,d91603b65ef5,drone_ros_dev,176.21%,512.7MiB / 31.19GiB,0B / 0B,2.94MB / 2.59MB,137
2025-11-12 13:35:41,a095b2df50f2,grafana_tello,0.18%,286.7MiB / 31.19GiB,22.5MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:35:41,41c69b1e95b5,influxdb_tello,0.42%,62.52MiB / 31.19GiB,2.77MB / 528kB,2.27MB / 12.9MB,17
2025-11-12 13:35:49,d91603b65ef5,drone_ros_dev,180.93%,512.6MiB / 31.19GiB,0B / 0B,2.94MB / 2.61MB,137
2025-11-12 13:35:49,a095b2df50f2,grafana_tello,0.17%,286.7MiB / 31.19GiB,22.5MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:35:49,41c69b1e95b5,influxdb_tello,0.02%,62.52MiB / 31.19GiB,2.78MB / 529kB,2.27MB / 12.9MB,17
2025-11-12 13:35:56,d91603b65ef5,drone_ros_dev,178.27%,514.4MiB / 31.19GiB,0B / 0B,2.94MB / 2.62MB,138
2025-11-12 13:35:56,a095b2df50f2,grafana_tello,0.13%,286.7MiB / 31.19GiB,22.5MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:35:56,41c69b1e95b5,influxdb_tello,0.02%,62.52MiB / 31.19GiB,2.79MB / 532kB,2.27MB / 12.9MB,17
2025-11-12 13:36:04,d91603b65ef5,drone_ros_dev,65.87%,564.6MiB / 31.19GiB,0B / 0B,2.94MB / 2.63MB,156
2025-11-12 13:36:04,a095b2df50f2,grafana_tello,0.31%,286.7MiB / 31.19GiB,22.5MB / 6.67MB,214MB / 78.3MB,19
2025-11-12 13:36:04,41c69b1e95b5,influxdb_tello,0.07%,62.52MiB / 31.19GiB,2.81MB / 533kB,2.27MB / 13MB,17
2025-11-12 13:36:11,d91603b65ef5,drone_ros_dev,181.02%,564.7MiB / 31.19GiB,0B / 0B,2.94MB / 2.67MB,156
2025-11-12 13:36:11,a095b2df50f2,grafana_tello,0.24%,286.7MiB / 31.19GiB,22.5MB / 6.67MB,214MB / 78.4MB,19
2025-11-12 13:36:11,41c69b1e95b5,influxdb_tello,0.36%,62.53MiB / 31.19GiB,2.82MB / 535kB,2.27MB / 13MB,17
2025-11-12 13:36:19,d91603b65ef5,drone_ros_dev,43.86%,557.8MiB / 31.19GiB,0B / 0B,2.94MB / 2.69MB,156
2025-11-12 13:36:19,a095b2df50f2,grafana_tello,3.71%,286.7MiB / 31.19GiB,22.5MB / 6.67MB,214MB / 78.4MB,19
2025-11-12 13:36:19,41c69b1e95b5,influxdb_tello,0.05%,62.54MiB / 31.19GiB,2.83MB / 536kB,2.27MB / 13MB,17
2025-11-12 13:36:26,d91603b65ef5,drone_ros_dev,179.49%,558.3MiB / 31.19GiB,0B / 0B,2.94MB / 2.71MB,156
2025-11-12 13:36:26,a095b2df50f2,grafana_tello,0.16%,286.7MiB / 31.19GiB,22.5MB / 6.67MB,214MB / 78.4MB,19
2025-11-12 13:36:26,41c69b1e95b5,influxdb_tello,0.02%,62.54MiB / 31.19GiB,2.85MB / 538kB,2.27MB / 13.1MB,17
2025-11-12 13:36:34,d91603b65ef5,drone_ros_dev,185.92%,514.6MiB / 31.19GiB,0B / 0B,2.94MB / 2.73MB,138
2025-11-12 13:36:34,a095b2df50f2,grafana_tello,0.18%,286.7MiB / 31.19GiB,22.5MB / 6.67MB,214MB / 78.4MB,19
2025-11-12 13:36:34,41c69b1e95b5,influxdb_tello,0.02%,62.54MiB / 31.19GiB,2.86MB / 540kB,2.27MB / 13.1MB,17
2025-11-12 13:36:41,d91603b65ef5,drone_ros_dev,174.79%,514.2MiB / 31.19GiB,0B / 0B,2.94MB / 2.75MB,138
2025-11-12 13:36:41,a095b2df50f2,grafana_tello,0.14%,286.7MiB / 31.19GiB,22.5MB / 6.67MB,214MB / 78.4MB,19
2025-11-12 13:36:41,41c69b1e95b5,influxdb_tello,0.02%,62.54MiB / 31.19GiB,2.87MB / 542kB,2.27MB / 13.2MB,17
2025-11-12 13:36:49,d91603b65ef5,drone_ros_dev,177.42%,507.8MiB / 31.19GiB,0B / 0B,2.94MB / 2.76MB,138
2025-11-12 13:36:49,a095b2df50f2,grafana_tello,0.18%,286.7MiB / 31.19GiB,22.6MB / 6.67MB,214MB / 78.4MB,19
2025-11-12 13:36:49,41c69b1e95b5,influxdb_tello,0.35%,62.55MiB / 31.19GiB,2.89MB / 545kB,2.27MB / 13.2MB,17
2025-11-12 13:36:57,d91603b65ef5,drone_ros_dev,176.71%,507.5MiB / 31.19GiB,0B / 0B,2.94MB / 2.78MB,138
2025-11-12 13:36:57,a095b2df50f2,grafana_tello,0.12%,286.7MiB / 31.19GiB,22.6MB / 6.67MB,214MB / 78.4MB,19
2025-11-12 13:36:57,41c69b1e95b5,influxdb_tello,0.29%,62.55MiB / 31.19GiB,2.9MB / 546kB,2.27MB / 13.3MB,17
2025-11-12 13:37:04,d91603b65ef5,drone_ros_dev,182.34%,514.5MiB / 31.19GiB,0B / 0B,2.94MB / 2.81MB,138
2025-11-12 13:37:04,a095b2df50f2,grafana_tello,0.18%,291.1MiB / 31.19GiB,22.6MB / 6.89MB,214MB / 78.5MB,19
2025-11-12 13:37:04,41c69b1e95b5,influxdb_tello,2.50%,63.8MiB / 31.19GiB,2.92MB / 555kB,2.27MB / 13.3MB,17
2025-11-12 13:37:12,d91603b65ef5,drone_ros_dev,174.39%,514.1MiB / 31.19GiB,0B / 0B,2.94MB / 2.82MB,138
2025-11-12 13:37:12,a095b2df50f2,grafana_tello,0.15%,291.8MiB / 31.19GiB,22.6MB / 6.89MB,214MB / 78.5MB,19
2025-11-12 13:37:12,41c69b1e95b5,influxdb_tello,0.48%,64.12MiB / 31.19GiB,2.94MB / 557kB,2.27MB / 13.4MB,17
2025-11-12 13:37:19,d91603b65ef5,drone_ros_dev,167.70%,508.1MiB / 31.19GiB,0B / 0B,2.94MB / 2.84MB,138
2025-11-12 13:37:19,a095b2df50f2,grafana_tello,0.19%,291.8MiB / 31.19GiB,22.6MB / 6.89MB,214MB / 78.5MB,19
2025-11-12 13:37:19,41c69b1e95b5,influxdb_tello,0.02%,64.48MiB / 31.19GiB,2.95MB / 559kB,2.27MB / 13.4MB,17
2025-11-12 13:37:27,d91603b65ef5,drone_ros_dev,195.10%,514MiB / 31.19GiB,0B / 0B,2.94MB / 2.85MB,138
2025-11-12 13:37:27,a095b2df50f2,grafana_tello,0.22%,291.8MiB / 31.19GiB,22.6MB / 6.89MB,214MB / 78.5MB,19
2025-11-12 13:37:27,41c69b1e95b5,influxdb_tello,0.31%,64.73MiB / 31.19GiB,2.96MB / 562kB,2.27MB / 13.5MB,17
2025-11-12 13:37:34,d91603b65ef5,drone_ros_dev,184.64%,514.4MiB / 31.19GiB,0B / 0B,2.94MB / 2.87MB,138
2025-11-12 13:37:34,a095b2df50f2,grafana_tello,0.16%,291.8MiB / 31.19GiB,22.6MB / 6.89MB,214MB / 78.5MB,19
2025-11-12 13:37:34,41c69b1e95b5,influxdb_tello,0.35%,65.39MiB / 31.19GiB,2.97MB / 564kB,2.27MB / 13.5MB,17
2025-11-12 13:37:42,d91603b65ef5,drone_ros_dev,193.91%,514.4MiB / 31.19GiB,0B / 0B,2.94MB / 2.88MB,138
2025-11-12 13:37:42,a095b2df50f2,grafana_tello,0.21%,291.8MiB / 31.19GiB,22.7MB / 6.89MB,214MB / 78.5MB,19
2025-11-12 13:37:42,41c69b1e95b5,influxdb_tello,0.03%,65.7MiB / 31.19GiB,2.99MB / 566kB,2.27MB / 13.5MB,17
2025-11-12 13:37:49,d91603b65ef5,drone_ros_dev,180.15%,508.2MiB / 31.19GiB,0B / 0B,2.94MB / 2.9MB,138
2025-11-12 13:37:49,a095b2df50f2,grafana_tello,0.18%,291.8MiB / 31.19GiB,22.7MB / 6.89MB,214MB / 78.5MB,19
2025-11-12 13:37:49,41c69b1e95b5,influxdb_tello,0.02%,66.21MiB / 31.19GiB,3MB / 568kB,2.27MB / 13.6MB,17
